goodreadsID,title,authors,hyper,pageCounts,proportion_text_reviews,average_rating,genreVoted,hasAward,total_ratings,book.descriptions
1400479,Time Patrolman,Poul Anderson,/book/show/1400479.Time_Patrolman,254,0.040935673,3.61,Science Fiction,FALSE,342,"Contents7 • Ivory, and Apes, and Peacocks • [Time Patrol • 6] • novella by Poul Anderson117 • The Sorrow of Odin the Goth • [Time Patrol • 7] • novella by Poul Anderson"
57281,"Boundary (Boundary, #1)",Eric Flint,/book/show/57281.Boundary,457,0.066230581,3.92,Science Fiction,FALSE,1223,"What is a palaeontologist doing on Mars? A strange shaped fossil could help to explain one of the greatest mysteries of Earth's past. It warranted a big dig, one that could lead to the mother lode, and professional immortality. But, what Dr Helen Sutter didn't realise was that it would take her all the way to Mars!"
1992216,"Chronicles of the Lensmen, Volume 1: Triplanetary / First Lensman / Galactic Patrol","E.E. ""Doc"" Smith",/book/show/1992216.Chronicles_of_the_Lensmen_Volume_1,709,0.033248082,3.97,Science Fiction,FALSE,391,"First three books in one - Triplanetary - First Lensman - Galactic Patrol This book collects the first half of the first - and one of the most famous --space epics of all time. With these books ""Doc"" Smith laid the foundation for all science fiction to come, crediting what David Weber ""the great archetypes of the genre""."
6948420,"Grand Central Arena  (Grand Central Arena, #1)",Ryk E. Spoor,/book/show/6948420-grand-central-arena,671,0.101449275,4.03,Science Fiction,FALSE,552,"It was supposed to be a simple test flight, one that pilot Ariane Austin was on only as a last-ditch backup; intelligent, superhumanly fast automation would handle the test activation and flight of humanity's first faster-than-light vessel. But when the Sandrisson Drive activated, every automated system crashed, the nuclear reactor itself shut down, and only the reflexes and training of a racing pilot saved the test vessel Holy Grail from crashing into the impossible wall that had appeared before them, a wall which is just part of a monstrous enclosure surrounding a space twenty thousand kilometers across. With all artificial intelligences inert and their reactor dead, they had to find some other source of power to reactivate the Sandrisson Drive and—hopefully—take them home.            And that was only the beginning. As Ariane, Dr. Simon Sandrisson, darkly enigmatic power engineer Marc C. DuQuesne, and the rest of the Holy Grail's crew explore the immense artifact, they discover that they are not alone; they have entered a place the alien inhabitants call “The Arena,” and there is no way out without joining one of the alien factions . . . or winning recognition as a faction in their own right, playing by the Arena's rules – and by the Arena's rules, one failed challenge could mean death or worse – perhaps for the entire human race.            Surrounded by alien factions, each with its own secret plans and motivations, some wielding powers so strange as to be magical, Ariane sets out to beat the Arena at its own game. With DuQuesne's strategies, Sandrisson's genius, and her own unyielding determination, she's going to bring the Holy Grail home – even if she has to beat every faction in the Arena to do it! "
2138716,Stealing Light,Gary Gibson,/book/show/2138716.Stealing_Light,388,0.049099258,3.69,Science Fiction,FALSE,2831,"In the 25th century, only the Schindleria possess the secret of faster-than-light travel (FTL), thus exerting an economic stranglehold on all interstellar travel. For a century and a half, mankind has operated within their influence, till now there are at least a dozen human colony worlds scattered along Schindlerian trade routes. Sonja Merrick, while serving as a military pilot, has witnessed atrocities for which this alien race is responsible. Now piloting a civilian cargo ship, she is currently ferrying an exploration team to a star system containing a derelict starship. From its wreckage, her passengers hope to salvage a functioning FTL drive of mysteriously non-Schindlerian origin. But the Schindleria are not yet ready to relinquish their monopoly of a technology they acquired through ancient genocide."
453960,"In the Ocean of Night (Galactic Center, #1)",Gregory Benford,/book/show/453960.In_the_Ocean_of_Night,448,0.042434783,3.66,Science Fiction,FALSE,2875,"Contains Introduction EssayCover Artist: Don Dixon2019: NASA astronaut Nigel Walmsley is sent on a mission to intercept a rogue asteroid on a collision course with Earth. Ordered to destroy the comet, he instead discovers that it is actually the shell of a derelict space probe - a wreck with just enough power to emit a single electronic signal...2034: Then a reply is heard. Searching for the source of this signal that comes from outside the solar system, Nigel discovers the existence of a sentient ship. When the new vessel begins to communicate directly with him, the astronaut learns of the horrors that await humanity. For the ship was created by an alien race that has spent billions and billions of years searching for intelligent life...to annihilate it.In the Ocean of Night is a 1977 hard science fiction novel by Gregory Benford. It is the first novel in his Galactic Center Saga. It was nominated for the Nebula Award for Best Novel in 1977. It was first published as a novelette in the May/June 1972 edition of Worlds of If Science Fiction."
3822971,Galactic Derelict,Andre Norton,/book/show/3822971-galactic-derelict,192,0.049044057,3.92,Science Fiction,FALSE,1203,"A spaceship wrecked on Earth in the prehistoric past of the Folsom Man was the bait that drew an American time team back into the past. Travis Fox, a modern Apache, came along to lend them his knowledge of the ways of his ancestors against the elements and the savage beasts.But, just when their mission was nearly accomplished, an accident set off the automatic controls of that mysterious GALACTIC DERELICT and it took off for an unknown world and an unknown time. Thus began a fantastic and dangerous adventure into outer space that, before it was over, was to challenge the courage and ingenuity of Travis to the utmost."
13588158,"Andromeda's Fall (The Prequel Legion Series, #1)",William C. Dietz,/book/show/13588158-andromeda-s-fall,340,0.109375,3.78,Science Fiction,FALSE,960,"The roots of the Legion of the Damned lie deep within the mythology of the future. But now, national bestselling author William C. Dietz goes back to the Legion’s early days with the story of one recruit’s rebirth and redemption…  Hundreds of years in the future, much has changed. Advances in medicine, technology, and science abound. Humanity has gone to the stars, found alien life, and established an empire. But some things never change... All her life, Lady Catherine Carletto (called Cat) has lived for nothing but the next party, the next lover, the next expensive toy. Until, in a bloodthirsty power grab, Imperial Princess Ophelia and her cadre of synth assassins murder her brother the emperor, and go on to purge the galaxy of his friends and supporters—including Cat’s family. The Carlettos are known to be staunch supporters of the Emperor and Carletto Industries has been in the forefront of his pet project—developing cybernetic technology for use by the masses. Now Cat, one of the last surviving Carlettos, is on the run. And, like countless others before her, she finds her sanctuary among the most dangerous of society’s misfits. Welcome to the Legion. Cat Carletto vanishes, and in her place stands Legion recruit Andromeda McKee. A woman with a mission—to bring down Empress Ophelia—or die trying."
89188,Galactic North,Alastair Reynolds,/book/show/89188.Galactic_North,352,0.037451279,4.09,Science Fiction,FALSE,5901,"Set in the Revelation Space universe-the first short story collection by ""one of SF's best and most ambitious novelists."" (SFX)  With eight short stories and novellas- including three original to this collection- Galactic North imparts the centuries-spanning events that have produced the dark and turbulent world of Revelation Space.  Centuries from now, the basic right to expand human intelligence-beyond its natural limits-has become a war-worthy cause for the Demarchists and Conjoiners. Only vast lighthugger starships bind these squabbling colonies together, manned by the panicky and paranoid Ultras. And the hyperpigs just try to keep their heads down.  The rich get richer. And everyone tries not to think about the worrying number of extinct alien civilizations turning up on the outer reaches of settled space...because who's to say that humanity won't be next?"
668851,The Martian Tales Trilogy (Barsoom #1-3),Edgar Rice Burroughs,/book/show/668851.The_Martian_Tales_Trilogy,668,0.084632517,4.01,Science Fiction,FALSE,2245,"When it rains in a Burroughs novel, the reader gets wet."" -- Science-fiction writer Jack McDevittCombining otherworldly adventures with elements of classical myth, fast-paced plots with cliffhanging tension, and imaginative fantasy with vivid prose, Edgar Rice Burroughs' The Martian Tales Trilogy helped define a new literary genre emerging in the early twentieth century that would become known as science fiction.Hero John Carter proves himself against deadly foes in The Martian Trilogy. In the first installment, Carter wins the affections of the ""princess of Mars"" and the respect of the Martian warlords whom he befriends. The excitement continues in The Gods of Mars when Carter engages the Black Pirates in airborne combat above the dead seas of Mars and leads a revolt to free the Martian races from a religion that thrives on living sacrifices. In the third book, Warlord of Mars, Carter overcomes the forces of evil that would destroy the planet. By the end of the trilogy the Martians all clamor for a triumphant John Carter to be their king.About the Author:Born in Chicago, Illinois, on September 1, 1875, Edgar Rice Burroughs grew to maturity during the height of the Industrial Revolution and witnessed the emergence of the United States as a twentieth-century world power. Hailing from a well-to-do family, Burroughs was given an aristocratic education steeped in Latin and Greek, but he was drawn more to an itinerant life of adventure than to a life in the boardroom. The author of Tarzan of the Apes (1912), Burroughs did not confine himself to a single genre; he also wrote medieval romances (The Outlaw of Torn, 1914), westerns (The War Chief of the Apaches, 1927), and mainstream novels (The Girl from Hollywood, 1922)."
1040809,The Sioux Spaceman,Andre Norton,/book/show/1040809.The_Sioux_Spaceman,133,0.042944785,3.77,Science Fiction,FALSE,326,"Kade Whitehawk had two strikes against him in the Space Service. First, he had bungled his assignment on the planet Lodi. Second, he believed all creatures had a right to freedom and dignity - and having such opinions was strictly against the rules. But when he was assigned to Klor, he found the Ikkinni there - tortured yet defiant slaves of a vicious tyrant race. Right then Kade swung at the last pitch. For rules or no rules, THE SIOUX SPACEMAN knew that he had to help these strange creatures gain their freedom... and that he alone, because of his Indian blood, had the key to win it for them."
218460,The Integral Trees / The Smoke Ring,Larry Niven,/book/show/218460.The_Integral_Trees_The_Smoke_Ring,459,0.019760479,3.71,Science Fiction,FALSE,3340,"“Niven has come up with an idea about as far out as one can get. . . . This is certainly classic science fiction–the idea is truly the hero.” –Asimov’s Science Fiction MagazineWhen leaving Earth, the crew of the spaceship Discipline was prepared for a routine assignment. Dispatched by the all-powerful State on a mission of interstellar exploration and colonization, Discipline was aided (and secretly spied upon) by Sharls Davis Kendy, an emotionless computer intelligence programmed to monitor the loyalty and obedience of the crew. But what they weren’t prepared for was the smoke ring–an immense gaseous envelope that had formed around a neutron star directly in their path. The Smoke Ring was home to a variety of plant and animal life-forms evolved to thrive in conditions of continual free-fall. When Discipline encountered it, something went wrong. The crew abandoned ship and fled to the unlikely space oasis.Five hundred years later, the descendants of the Discipline crew living on the Smoke Ring no longer remember their origins. Earth is more myth than memory, and no recollection of the State remains. But Kendy remembers. And just outside the Smoke Ring, Discipline waits patiently to make contact with its wayward children. 
  "
45257,A Second Chance at Eden,Peter F. Hamilton,/book/show/45257.A_Second_Chance_at_Eden,496,0.014925373,4.01,Science Fiction,FALSE,3953,"From the author of the bestselling 'Night's Dawn' trilogy, a novella and six stories set in the same brilliantly realised universe."
1278092,The Silkie,A.E. van Vogt,/book/show/1278092.The_Silkie,160,0.062015504,3.54,Science Fiction,FALSE,516,"How would you create a superhuman? That the key to this startling new novel by the master original thinker of science-fiction, A.E. van Vogt. For The Silkie was a being that could move through space, water, or on land with equal ease, could think like a computer, communicate etherically, and change form to suit changing circumstances.But were the Silkies all that was claimed for them? Were they truly man,s own creations as heirs and helpers—or were they ""ringers"" from some unknown outer-space world of some anti-humanity conspiracy?The Silkies themselves did not know. . . and that's what makes thus action-packed utterly unusual novel great. It's Van Vogt's first new novel in man years.-from the back cover"
185826,Learning the World: A Scientific Romance,Ken MacLeod,/book/show/185826.Learning_the_World,384,0.047932894,3.71,Science Fiction,FALSE,1669,"Humanity has spread to every star within 500 light-years of its half-forgotten origin, coloring the sky with a haze of habitats. Societies rise and fall. Incautious experiments burn fast and fade. On the fringes, less modified humans get on with the job of settling a universe that has, so far, been empty of intelligent life.The ancient starship But the Sky, My Lady! The Sky! is entering orbit around a promising new system after a four hundred year journey. For its long-lived inhabitants, the centuries have been busy. Now a younger generation is eager to settle the system. The ship is a seed-pod ready to burst.Then they detect curious electromagnetic emissions from the system's Earth-like world. As the nature of the signals becomes clear, the choices facing the humans become stark.On Ground, second world from the sun, a young astronomer searches for his system's outermost planet. A moving point of light thrills, then disappoints him. It's only a comet. His physicist colleague Orro takes time off from trying to invent a flying-machine to calculate the comet's trajectory. Something is very odd about that comet's path.They are not the only ones for whom the world has changed.""We are not living in the universe we thought we lived in yesterday. We have to start learning the world all over again."""
13539166,"Bowl of Heaven (Bowl of Heaven, #1)",Gregory Benford,/book/show/13539166-bowl-of-heaven,416,0.1503017,3.29,Science Fiction,FALSE,1823,"In this first collaboration by science fiction masters Larry Niven (Ringworld) and Gregory Benford (Timescape), the limits of wonder are redrawn once again as a human expedition to another star system is jeopardized by an encounter with an astonishingly immense artifact in interstellar space: a bowl-shaped structure half-englobing a star, with a habitable area equivalent to many millions of Earths…and it's on a direct path heading for the same system as the human ship.A landing party is sent to investigate the Bowl, but when the explorers are separated--one group captured by the gigantic structure's alien inhabitants, the other pursued across its strange and dangerous landscape--the mystery of the Bowl's origins and purpose propel the human voyagers toward discoveries that will transform their understanding of their place in the universe."
24990047,Earth's Last War (Children of Destiny #1),Glenn Van Dyke,/book/show/24990047-earth-s-last-war,NA,0.166666667,3.5,Space,FALSE,54,"EARTH'S LAST WAR tells the romantic story of Ashlyn Parker and Steven Sherrah, who is in command of Earth's last surviving starship. He has been struggling to keep the handful of Earth's survivors alive, hiding from the most vicious and powerful enemy humanity has ever known, an enemy that is relentless in his determination to see that every last human is killed.His life is turned upside down as Ashlyn Parker, a woman genetically engineered to be mentally and physically perfect - the next step in humanity's evolution, awakens from stasis. For her protection, she had been cryogenically frozen when Earth was attacked. Her return is brutal, for she awakens fifteen years later into a post-apocalyptic Earth. Everyone she had known before is gone, the world destroyed.From the first moment that the distress signal is received and Steven rescues Ashlyn, his heart is inexplicably drawn to her, as she is to him. Her presence challenges all that he has known, for within her, she holds secrets to a past he had never known existed.As the two of them join forces, secrets are unveiled. The survivors are given a reason to hope. Her abilities, knowledge and support will help Steven lead the survivors on a journey across the stars where they will discover that humanity is far more important than they ever thought possible."
26214548,"Caretaker (Caretaker Chronicles, #1)",Josi Russell,/book/show/26214548-caretaker,325,0.114197531,3.76,Science Fiction,FALSE,972,"Fifty years in space—alone.Ethan Bryant was supposed to fall asleep on a ship leaving Earth and wake up fifty years later with his family on the planet Minea. Instead, after the ship’s caretaker—the lone human in charge of monitoring the ship’s vital systems—suddenly died, the ship’s computer locked Ethan out of his stasis chamber and gave him the job. That was five years ago. Five years of checking to make sure everything runs smoothly on a ship Ethan knows almost nothing about.Who wouldn’t dread the years ahead? Who wouldn’t long for their once-bright future now stolen away? Ethan is resigned to his fate, until the ship suddenly wakes up another passenger: a beautiful engineer who, along with Ethan, soon discovers a horrible secret—a navigation room hidden from even the ship’s computer. The ship is not bound for Minea—but to somewhere far more dangerous. With the ship nearing its sinister destination, Ethan soon learns he is the only one who holds the key to saving all 4,000 passengers from a highly-advanced, hostile alien race."
25678583,Of the Andromeda Martian Catastrophe,Vegas Luna,/book/show/25678583-of-the-andromeda-martian-catastrophe,NA,0.379310345,4.72,Nonfiction,FALSE,29,"This is an investigation into the Atlantean Mermaids war with the Andromeda Martians who invaded our solar system during its protostar stage with a wandering brown dwarf and the catastrophe that happened. The book presents 21 Polestar Science Theories that range from astronomy, astrophysics, particle physics, quantum physics, string theory, M-brane theory, and more. In-depth research of the solar system and a closer look at Mars and the gas giants. The book reveals the destiny or fate of the human race in the future intergalactic war with the Andromeda."
29549844,Casimir Bridge(Anghazi Series Book 1),Darren Beyer,/book/show/29549844-casimir-bridge,368,0.331730769,4.31,Science Fiction,FALSE,208," A manned, interstellar survey ship has gone missing. A nuclear terror plot is thwarted just outside Washington, D.C. And it’s an election year. Mandisa “Mandi” Nkosi is a young reporter who, while on a trip to Johannesburg to connect with her roots, is contacted by an anonymous source with evidence that material seized from a nuclear terror plot will point squarely at one of humanity’s most important companies as the supplier. The source also unveils that the “evidence” against the company - Applied Interstellar Corporation (AIC), a science and technology behemoth with more corporate and political foes than can be counted - is a setup, and part of a plot to destroy AIC and gain control of its technological secrets. The deeper Mandi digs, the more of a target she becomes. What follows is a heart-pounding, unforgettable ride through the hallowed halls of big government, far-flung star systems, and the revelation of a conspiracy that runs so deep, Mandi’s life, and the future of humanity, are put at stake. <U+02C3><U+02C3><U+02C3> A thrilling, fast-paced technothriller story that spans two planets, four star systems, and crosses the depths of space. Brimming with tantalizing futuristic technology, deep space adventure, and thrilling plot twists, Casimir Bridge is a nuanced, thought-provoking, and deeply human space opera hard science fiction military thriller that draws the reader in and never lets go.  <U+02C3><U+02C3><U+02C3> Award-Winning Science Fiction ""Nefarious bigwigs, collusion and galactic jumps against a cosmic backdrop; readers should definitely want to come back for more.""- Kirkus Reviews""I hadn’t read very far into Casimir Bridge, the debut novel from newcomer Darren Beyer, before I realized I’d just found my newest favorite sci-fi author.”- Book Pleasures ReviewWinner: 2016 Beverly Hills Book Award (Science Fiction)Winner: 2016 Readers Favorite Bronze Metal (Thriller)Winner: 2016 Pinnacle Achievement Award 
  Scroll up and grab a copy Casimir Bridge Today! 
 "
31574144,Orb Station Zero (Galactic Arena #1),Dan  Davis,/book/show/31574144-orb-station-zero,345,0.043478261,4.02,Science Fiction,FALSE,115,"It appeared beyond the orbit of Neptune. An alien space station, a threat to the Sol System and a gateway to the galactic civilization. For the last hundred years, humanity has sent a champion to fight for our future. Every one has lost. Now, monstrous aliens have designs on the Sol System itself. The winner of a single bout of deadly combat inside the Orb Station will be granted the rights to conquer Earth and all of her fledgling colonies. This is the final chance for victory before humanity is destroyed. Rama Seti is a professional gamer, a hero of the virtual world. He has not left his apartment in years, he is morbidly obese and has no real world combat experience. But, when the tactical surgeon from the United Nations Orb Project breaks into his home and cuts off his head, Rama is transplanted onto a giant, genetically engineered body designed to be the perfect weapon. Success in this mission means humanity will finally take its place as a member of the galactic network of alien empires. Failure will mean our destruction. If you enjoyed Ender's Game, Starship Troopers, The Forever War, and Old Man's War, you'll love Orb Station Zero, the first in a new military science fiction series. "
36104720,When the Earth Had a Moon (Part 1),A.M. Cunning,/book/show/36104720-when-the-earth-had-a-moon,191,0.52173913,3.61,Science Fiction,FALSE,23,"The world’s first international moon base has been established by MoonX Ltd., a joint venture company with American, Chinese, and Russian government shareholders to promote the peaceful use and development of the moon for all. However, political tensions arise and raise the specter of total annihilation. A young nuclear physicist, Rex, works on the base to create nuclear fusion using helium-3, but personal tragedy draws his mind away from his work. His fiancée, Avery, the captain of the first mission to Mars launched from the moon, has gone missing. With the help of his AI computer companion, Rex searches for answers to the cause of the loss of the Mars bound ship, but he discovers military secrets instead.  In outer space, there is nowhere to run. "
25499718,Children of Time,Adrian Tchaikovsky,/book/show/25499718-children-of-time,600,9.48E-05,4.29,Science Fiction,FALSE,21107,"A race for survival among the stars... Humanity's last survivors escaped earth's ruins to find a new home. But when they find it, can their desperation overcome its dangers?WHO WILL INHERIT THIS NEW EARTH?The last remnants of the human race left a dying Earth, desperate to find a new home among the stars. Following in the footsteps of their ancestors, they discover the greatest treasure of the past age - a world terraformed and prepared for human life.But all is not right in this new Eden. In the long years since the planet was abandoned, the work of its architects has borne disastrous fruit. The planet is not waiting for them, pristine and unoccupied. New masters have turned it from a refuge into mankind's worst nightmare.Now two civilizations are on a collision course, both testing the boundaries of what they will do to survive. As the fate of humanity hangs in the balance, who are the true heirs of this new Earth?"
35543492,TFS Ingenuity (The Terran Fleet Command Saga #1),Tori L. Harris,/book/show/35543492-tfs-ingenuity,282,0.052109181,4.15,Science Fiction,FALSE,1612,"This is an alternate Cover Edition for ISBN13: 9780996179621.It’s the year 2277. For fifty years, Earth has received mysterious data transmissions from random locations in deep space. The streams include advanced technology, allowing Humans to achieve faster-than-light travel virtually overnight. As we prepare to take our first, tentative steps into interstellar space, we know almost nothing about our alien benefactors, and their motivations remain unexplained. While completing their shakedown cruise, Captain Tom Prescott and the crew of the first Terran Fleet Command starship, TFS Ingenuity, stumble into a first contact situation. They learn that Earth is not the first civilization granted access to the stars before their time – and how this Faustian gift has inevitably led to centuries of interstellar war. Humanity’s existence hangs in the balance as a powerful alliance assembles a preemptive military strike, believing it to be their only option to protect themselves … from us. Prescott and his small, initially unarmed starship must serve as our only line of defense. Ingenuity is our only hope. "
29660897,Tom's Inheritance,T.J. Green,/book/show/29660897-tom-s-inheritance,282,0.265306122,4.08,Fantasy,FALSE,49,"When Tom accidentally crosses to the Otherworld in search of his missing grandfather, he is dismayed to learn of another reason why he’s been drawn to this mystical land. The Lady of the Lake has a task for him. He must travel to Avalon and wake King Arthur from his enchanted sleep.Tom discovers the ancient stories are real – and so are ancient enemies. A magical tale of fantasy and fun, for older children and all lovers of Arthurian legend."
19146092,"The Star Thief (Star Thief Chronicles, #1)",Jamie Grey,/book/show/19146092-the-star-thief,400,0.125816024,3.52,Science Fiction,FALSE,1685,"Stealing another galactic secret will get her arrested, but playing by the rules might just get her killed.At twenty-three, Renna Carrizal is the most notorious thief in the galaxy. There's just one problem - all she wants is to get out of the business.But after Renna rescues an injured boy on her final job, she finds herself on the run from the mob instead of enjoying retirement. She unwittingly becomes ensnared by MYTH, a top-secret galactic protection agency who offer her a choice - either help them on their latest mission, or spend the rest of her life on a prison ship.Forced to work under the watchful eye of handsome but arrogant Captain Finn, Renna learns the former mercenary-turned-hero has a few dirty secrets himself. As Renna works to discover the truth about Finn's past and keep the tantalizing man at arm's length, she unearths a plot to create an unstoppable army. The target? The human star fleet.Now Renna must pull off the biggest job of her career - saving the galaxy. And maybe even herself."
38322573,The IX: Prelude to Sorrow,Andrew P. Weston,/book/show/38322573-the-ix,NA,0.333333333,5,Science Fiction,FALSE,3,"Fight or Die -- again! The task force dispatched to eradicate the Horde menace on far Exordium has failed, and for those left alive, that axiom rings true as never before... Marooned out of time and out of place, survivors lick their wounds and struggle to recover while the fate of the galaxy hangs in the balance. But fate is not yet finished with the Ninth . . . Defenders of humanity mount a last-ditch attempt to end the enemy onslaught once and for all.Will the IX and its allies vanquish their foe, or will their heroic resistance end in defeat? The IX: Prelude to Sorrow, the final installment of the bestselling ""The IX"" Trilogy"
13504505,Aurora: CV-01 (The Frontiers Saga #1),Ryk Brown,/book/show/13504505-aurora,301,0.047348485,4.06,Science Fiction,FALSE,4752,"Episode 1 A world recovering from a devastating plague… A brutal enemy threatening invasion… A young man seeking to escape the shadow of his father… A ship manned by a crew of fresh academy graduates… A top-secret experimental propulsion system… A questionable alliance with a mysterious green-eyed woman… What destiny has in store for the crew of the UES Aurora, is far greater than any of them could ever imagine. And this is only the beginning… ""Aurora: CV-01"" is 77,000 word novel, and is Episode 1 of The Frontiers Saga. Episode 2, ""The Rings of Haven""is available now!"
378415,Perseus Spur (Rampart Worlds #1),Julian May,/book/show/378415.Perseus_Spur,336,0.043551089,3.67,Science Fiction,FALSE,597,"From Julian May, the acclaimed author who created the incredible worlds of The Many-Colored Land and The Golden Torc, comes a bold new science fiction adventure!When rebellious Asahel Frost was expelled from the Interstellar Commerce Secretariat on trumped-up charges, he lost it all: wife, citizenship, fortune, self-respect. Exiled to a beautiful but remote planet in the Perseus Spur, Frost became Helmut Icicle, a man without a past or a future. But someone remembered Asahel Frost--remembered him enough to send an assassin to kill him. And in so doing, brought him back to life. Now, determined to track down the would-be assassin, Helmut finds himself caught in a conspiracy as convoluted as it is deadly. His sister, Eve, has mysteriously vanished. His estranged father wants him to find her with the assistance of the lovely Matilde Gregoire, who happens to hate his guts. As Helmut follows the tangled strands of deceit, greed, and violence back to their common source, he begins to wonder if he is the hunter or the hunted . . ."
302486,"Becoming Alien (Saga of Tom Red-Clay, #1)",Rebecca Ore,/book/show/302486.Becoming_Alien,320,0.114130435,3.61,Science Fiction,FALSE,184,"16-year old boy finds an alien crash-landed on a farm and ends up being recruited to join the Federation of Sapients - and adventuring out among the stars.First book of a trilogy, although ends in a way that does not require continuation to the other books. Sequels are ""Being Human"" and ""Human to Human"". Finalist for the 1989 Philip K. Dick Award. Nominated for the John W. Campbell Award. Nominated for the 1988 Locus Awards."
68575,"The Clone Republic (Rogue Clone, #1)",Steven L. Kent,/book/show/68575.The_Clone_Republic,384,0.033570702,3.72,Science Fiction,FALSE,1966,"Earth, 2508 A.D. Humans have spread across the six arms of the Milky Way Galaxy. The Unified Authority controls Earth’s colonies with an iron fist and a powerful military—a military made up almost entirely of clones…Private first-class Wayson Harris was raised in a U.A. orphanage among thousands of clones born and bred to be the ultimate soldiers. But Harris isn’t like the other Marines: he has a mind of his own. He figures he’s paying for that independent streak when his first assignment out of boot camp is the smallest Marine outpost in the whole U.A.When a rogue general surfaces, the remote desert world Harris thought was a dead-end posting becomes anything but. Fighting off the general’s raid gains Harris a promotion. But it also brings him to the attention of some unfriendly U.A. leaders. They have their own plans for the military—plans Harris disrupts by his very existence. For in an army of clones, the one unforgivable sin is to be different…"
13458013,A Confusion of Princes,Garth Nix,/book/show/13458013-a-confusion-of-princes,NA,0.164117092,3.75,Science Fiction,FALSE,5295,"I have died three times, and three times been reborn, though I am not yet twenty in the old earth years by which it is still the fashion to measure time. This is the story of my three deaths, and my life between. My name is Khemri.Taken from his parents as a child and equipped with biological and technological improvements, Khemri is now an enhanced human being, trained and prepared for the glory of becoming a Prince of the Empire. Not to mention the ultimate glory: should he die, and be deemed worthy, he will be reborn...Which is just as well, because no sooner has Prince Khemri graduated to full Princehood than he learns the terrible truth behind the Empire: there are ten million princes, and all of them want each other dead."
543187,Jenna Starborn,Sharon Shinn,/book/show/543187.Jenna_Starborn,400,0.090616622,3.3,Science Fiction,FALSE,1865,"Jenna Starborn was created out of frozen embryonic tissue, a child unloved and unwanted. Yet she has grown up with a singularly sharp mind—and a heart that warms to those she sees as less fortunate than herself. This novel takes us into Jenna Starborn's life, to a planet called Fieldstar, and to a property called Thorrastone—whose enigmatic lord will test the strength of that tender and compassionate heart."
898559,"Icerigger (Icerigger, #1)",Alan Dean Foster,/book/show/898559.Icerigger,320,0.028161237,3.86,Science Fiction,FALSE,1811,"Ethan Fortune was simple salesman — knowledgeable and civilized . . . a sophisticated traveler between many worlds. But he had certainly never thought of himself as a hero.Skua September, on the other hand, never thought of himself as anything else.A matched pair, if ever there was one!When the two of them were suddenly stranded on a deadly frozen world, Ethan Fortune incredibly found himself cast in the role of Leader.And he didn't find that at all amusing . . ."
468131,Trullion: Alastor 2262,Jack Vance,/book/show/468131.Trullion,170,0.050290135,3.84,Science Fiction,FALSE,517,"Trullion - world 2262 of the Alastor Cluster - is a water-world of fens, mists, and idyllic islands set in clear oceans whose teeming richness provides food for the taking. The Trill are a carefree and easy-living people, but violence enters their lives during raids of the Starmenters, freebooting galactic pirates who live short, perilous lives in pursuit of adventure, rape and pillage. Then there's the planet-wide game of hussade - when the Trill's passion for gambling drives them to risk all - even life itself, on the hazardous water-chessboard gaming fields. Their prize? The beautiful sheirlmaiden.."
7077917,"Song of Scarabaeus (Scarabaeus, #1)",Sara Creasy,/book/show/7077917-song-of-scarabaeus,354,0.120900076,3.63,Science Fiction,FALSE,2622,"Trained since childhood in advanced biocyph seed technology by the all-powerful Crib empire, Edie's mission is to terraform alien worlds while her masters bleed the outlawed Fringe populations dry. When renegade mercenaries kidnap Edie, she's not entirely sure it's a bad thing . . . until they leash her to a bodyguard, Finn—a former freedom fighter-turned-slave, beaten down but never broken. If Edie strays from Finn's side, he dies. If she doesn't cooperate, the pirates will kill them both.But Edie's abilities far surpass anything her enemies imagine. And now, with Finn as her only ally as the merciless Crib closes in, she'll have to prove it or die on the site of her only failure . . . a world called Scarabaeus.Cover art by Christian McGrath."
23395680,"Illuminae (The Illuminae Files, #1)",Amie Kaufman,/book/show/23395680-illuminae,NA,0.000248942,4.32,Science Fiction,FALSE,68289,"This morning, Kady thought breaking up with Ezra was the hardest thing she’d have to do. This afternoon, her planet was invaded.The year is 2575, and two rival megacorporations are at war over a planet that’s little more than an ice-covered speck at the edge of the universe. Too bad nobody thought to warn the people living on it. With enemy fire raining down on them, Kady and Ezra—who are barely even talking to each other—are forced to fight their way onto an evacuating fleet, with an enemy warship in hot pursuit.But their problems are just getting started. A deadly plague has broken out and is mutating, with terrifying results; the fleet's AI, which should be protecting them, may actually be their enemy; and nobody in charge will say what’s really going on. As Kady hacks into a tangled web of data to find the truth, it's clear only one person can help her bring it all to light: the ex-boyfriend she swore she'd never speak to again.BRIEFING NOTE: Told through a fascinating dossier of hacked documents—including emails, schematics, military files, IMs, medical reports, interviews, and more—Illuminae is the first book in a heart-stopping, high-octane trilogy about lives interrupted, the price of truth, and the courage of everyday heroes."
100329,Down the Bright Way,Robert Reed,/book/show/100329.Down_the_Bright_Way,NA,0.07253886,3.44,Science Fiction,FALSE,193,"In the deepness of space there are millions of worlds like our own - and each with its own humanity. They are linked by the Bright, an ancient pathway between the stars created by an ancient, godlike race known only as the Makers. Now humanity travels the Bright, uniting its worlds to a common desiny. But the Bright can also be travelled by those bent on destruction - those who have chosen a different path, whose sole purpose is conquest."
