,goodreadsID,title,authors,hyper,pageCounts,proportion_text_reviews,average_rating,genreVoted,hasAward,total_ratings,book.descriptions
2517,535349,"Precious Dragon (Detective Inspector Chen, #3)",Liz Williams,/book/show/535349.Precious_Dragon,242,0.069469835,3.93,Fantasy,FALSE,547,"Detective Inspector Chen and Zhu Irzh are given a major assignment to escort an emissary from Heaven on a diplomatic mission to Hell. Zhu tries to dodge his demonic family’s overtures, but ends up embroiled in Hell’s political intrigues. At the same time, a young boy born to ghostly parents in Hell is sent to live with his grandmother in Singapore Three. The boy, Precious Dragon, is being chased by Hell’s most dangerous creatures and ends up being the key to unlock the mystery that is quickly spiraling out of control. Chen and Zhu find themselves in the middle of a struggle much bigger then they can fully comprehend, and when the dust finally settles, neither heaven nor hell will be the same."
2518,6780439,"Dark Visions (Dark Visions, #1-3)",L.J. Smith,/book/show/6780439-dark-visions,NA,2.77E-05,4.19,Young Adult,FALSE,36090,"GIFTED AND CURSEDKaitlyn Fairchild has always felt like an outsider. Her haunting eyes and prophetic drawings have earned her a reputation as a witch. But Kait's not a witch: she's psychic. Tired of being shunned, Kait accepts an invitation to attend the Zetes Institute, where she can study with other psychic teens and have a fresh start.As Kaitlyn learns to hone her abilities with four other gifted students, she starts to discover the intensity of her power - and the joy of having true friends. But those friendships quickly become complicated when Kait finds herself torn between two irresistible guys. Rob is a healer - kind and gentle, he's surrounded by good energy, while Gabriel is aggressive and mysterious - a telepath concealing his true nature. Together, Rob and Gabriel's opposing forces start to threaten the group's stability, and when an experiment traps the five teens in a psychic link - a link that threatens their sanity and their lives - Kaitlyn must decide who to trust and who to love..."
2519,1262461,"Drenai Tales: Volume Three (Drenai Tales, #7-9)",David Gemmell,/book/show/1262461.Drenai_Tales,999,0.002227171,4.47,Fantasy,FALSE,449,"An omnibus edition of three of David Gemmell’s best loved Drenai novels.With a new introduction to each novel by the author, this mega volume contains: The Legend of Deathwalker, Winter Warriors and the Sunday Times’ bestseller Hero in the Shadows."
2520,11421590,Ikinci Nesil,Margaret Weis,/book/show/11421590-kinci-nesil,480,0.012804277,3.63,Fantasy,FALSE,7107,"Bir Güz Alaca Karanligi'nda tanistik bu alisilmadik kahraman grubuyla... sonra Kis Gecesi geldi, ayazini saldi düslerimize. Derken, umut isiklari gün gibi dogdu Ilkbahar Safagi'nda.Ardindan, kudretli büyücü Raistlin'in tanrisal güce erisme macerasini yasadik tek solukta. Caramon, Crysania, Tas ve niceleri devam etti maceraya sonsuz bir heyecan içinde. Zamanda dolastik onlarla birlikte; Krynn'i gezdik, harikalarini gördük... ve dehsetlerini de.Simdi kahramanlarimizin bayragi, kilici ve asayi genç kusaklara -ikinci kusaga- devretme zamani geldi. Mizrak Kahramanlari'nin çocuklari, Gricevher'in arayisi, Raistlin'in kizi efsanesi ve daha nicesi bu kitapta.Margaret Weis ve Tracy Hickman, Ansalon'a -ve ötesine- yeni bir soluk getiriyor. Maceranin, destanlarin ve gelecegin efsanelerinin genç ve dinamik bir nesille devam etmesini sagliyor. Yeni nesil, anne ve babalarinin kahramanliklarina yetismeye hatta onlari geçmeye niyetli gibi.Krynn dünyasinda, bir sonraki çaga isimlerini kaziyacak olan yeni kahramanlarin maceralarini bir solukta okuyacaksiniz."
2521,1620913,"Chosen (The Lost Books, #1)",Ted Dekker,/book/show/1620913.Chosen,260,0.063096774,3.95,Fantasy,FALSE,7750,"Think with your heart and prepare to die for you have been chosen.The land of the Forest Dwellers has been decimated by the Horde under the watchful eye of the vilest of all creatures, Teeleh. Thomas Hunter, supreme commander of the Forest Guard, is forced to lower the recruitment age of his army from 18 to 16. From among thousands, four new recruits are chosen to lead--and perhaps die--for the greater good.The chosen four are sent on a quest to prove their character, but their mission takes a dramatic turn when they are intercepted, sworn to secrecy, and redirected to a different endgame. Now they must find the seven lost Books of History. Books that have power over the past, present, and future. Books whose words are alive. Books sought by the Dark One that control not only the destiny of their world...but that of ours as well."
2522,10490315,"Sacred Knight of the Veil (The Queen's Blade, #4)",T.C. Southwell,/book/show/10490315-sacred-knight-of-the-veil,860,0.024671053,4.3,Fantasy,FALSE,608,"Fifteen years have passed since Blade vanished, and plotting Cotti princes threaten the peace of the three kingdoms again. Only the Queen’s Blade can save the child Queen, but he must take up the office he scorns and become a sacred Knight of the Veil. However, a bargain with Shamsara sends him into the desert on a seemingly impossible quest that will bring him a mighty reward... if he succeeds."
2523,1191652,"The Amazing Maurice & His Educated Rodents (Discworld, #28)",Terry Pratchett,/book/show/1191652.The_Amazing_Maurice_His_Educated_Rodents,272,3.16E-05,4.04,Fantasy,FALSE,31646,"Is Discworld ready for educated rats?Set in the Discworld, a brand new and marvellously eccentric fantasy tale for young readers.Maurice, an amazing cat, who has survived four years on the toughest streets in the whole of the Discworld, reckons that rats are dumb. Clever, OK, but dumb. Maurice, however, is smart -- smart enough to recognize that there’s a new kind of rat around; rats that have been eating wizards’ rubbish and can now talk. And Maurice is also smart enough to get a pretty amazing idea when he spots a kid playing the flute. Now he has his very own Pied Piper to go with his “plague of rats”. And Maurice’s money-bags are getting fuller and fuller. That is, until the group reaches the far flung village of Bad Blintz."
2524,6503154,Born to Bite (Argeneau #13),Lynsay Sands,/book/show/6503154-born-to-bite,358,0.034672971,4.21,Romance,FALSE,11421,"Legend has it that Armand Argeneau is a killer in the bedroom...But with all three of his late wives meeting unfortunate and untimely ends, is this sexy immortal a lover or a murderer? That's what Eshe d'Aureus intends to find out. As an enforcer, it's her job to bring rogue vampires to justice, even if the rogue in question makes her blood race red hot.Armand knew she was trouble the moment Eshe roared into town on her motorcycle, clad in tight black leather. She claims she's hiding from dangerous fiends, though he suspects something more. But after three wives who've all had trouble remaining, well, undead, Armand is reluctant to open his heart again. Then strange accidents start to happen, each deadlier than the last, and Armand realizes he may not have much time to prove he's a lover, not a slayer."
2525,81073,In the Forests of Serre,Patricia A. McKillip,/book/show/81073.In_the_Forests_of_Serre,304,0.057971014,3.94,Fantasy,FALSE,2967,"Returning from war, Prince Ronan of Serre accidentally tramples a white hen in the road— and earns a witch’s curse. Her words are meaningless to a man mourning his dead wife and child, but they come to pass all the same; Ronan has not been home a day before his father insists on an arranged marriage. As he gazes into the forest, desperate for a way out, Ronan glimpses a wonderful firebird perched on a nearby branch. He follows where it leads him—into a sideways world where his father’s palace no longer exists. But his intended, the beautiful Princess Sidonie, is on her way to the palace. And her fate depends on Ronan wanting to find his way home. . . ."
2526,22725791,The Word Changers,Ashlee Willis,/book/show/22725791-the-word-changers,328,0.447963801,3.88,Fantasy,FALSE,221,"A world she had only ever dreamed about would open her eyes to a world she never knew.Her parents' marriage is falling apart. Fifteen-year-old Posy feels her life is falling apart with it. Posy retreats to an old library down the street, where she selects a mysterious book in a secluded corner and is magically drawn into its story.Posy finds herself in a kingdom ruled by a cruel and manipulative king and queen who have attempted to usurp the role that belongs only to the Author of their story. With the princess having fled and the kingdom teetering toward rebellion, Posy is joined by Prince Kyran as they fight against their slavery to the Plot.Posy and the prince search beyond the borders of the story for the runaway princess. They encounter mysterious places, horrifying monsters, and fierce battles. They make both friends and enemies as their journey leads them into many dangers. But some of the worst dangers, Posy soon finds, lie deep within her own heart. Will she be able to find the courage and forgiveness needed, not only to save the story, but to heal the heartache she knew in her own world?"
2527,10483592,"The Malazan Book of the Fallen - Collection 1: Gardens Of The Moon, Deadhouse Gates",Steven Erikson,/book/show/10483592-the-malazan-book-of-the-fallen---collection-1,2130,0.037701975,4.55,Fantasy,FALSE,557,"
  GARDENS OF THE MOON
Bled dry by interminable warfare, infighting and confrontations with Anomander Rake and his Tiste Andii, the Malazan Empire simmers with discontent. Sinister forces gather as the gods themselves prepare to play their hand... 
  
  DEADHOUSE GATES
In the Holy Desert Raraku, a long prophesied uprising has begun and an untried commander battles to save the lives of thirty thousand refugees. War and betrayal, intrigue and roiling magic collide as destines are shaped and legends born... 
  
  'Homeric in scope and vision...a story that never fails to thrill and entertain...a saga that lives up to its name, both intellectually and in its dramatic, visually rich and lavish storytelling'

  SFSITE
"
2528,297593,Prometheus Bound,Aeschylus,/book/show/297593.Prometheus_Bound,NA,0.041894553,3.92,Classics,FALSE,9142,"Featuring an insightful introduction, comprehensive commentary on plot, characters, structure, and other elements of the play, the complete Greek text and fragments, this new translation will be welcomed by students and scholars alike."
2529,25355996,"Out of the Grave (The Shedim Rebellion, #2)",Burke Fitzpatrick,/book/show/25355996-out-of-the-grave,396,0.203389831,4.31,Fantasy,FALSE,59,"A Reluctant Villain Saves An EmpressDemonic armies hold an empress prisoner, and one man will provoke their wrath to save her. The nations of the west struggle to unite against a common enemy while a dark sorcerer summons new horrors from the Nine Hells.Tyrus of Kelnor finds himself in a strange land where angry nobles want his head and a devious sorceress plots to use him against his homeland. Escaping the demons of the Nine Hells cost him dearly, but he risk their anger once again to save the woman he left behind. Plagued by regrets, bad memories, and nightmares, he fights his way into a dark city to match wits with the most powerful sorcerer of the age."
2530,31423551,"Dream Magic (Shadow Magic, #2)",Joshua Khan,/book/show/31423551-dream-magic,352,0.269349845,4.29,Fantasy,FALSE,323,"In Book 2 of a three book series, things are dire for the inhabitants of Castle Gloom and the surrounding villages. The undead are leaving their graves in droves, a troll army is on the march from the north, and people are mysteriously disappearing from their homes. The people of Gehenna are blaming their misfortunes on Lilith Shadow, their young queen. They believe she has cursed them by using magic, a practice forbidden to women. With her trusty executioner among the missing and her blackguard soldiers busy battling trolls, it is up to Lily and her friend Thorn to root out the real cause of all the trouble. Their search will uncover ugly truths and eventually lead to a nightmarish confrontation with nothing less than the rulership of the realm at stake. Zombies, ghosts, trolls, dream weavers, a black-hearted villain, and a giant hero bat are only some of the imaginative delights that await readers who relish a soaring adventure combined with a hair-raising mystery."
2531,1030384,"Stormrider (The Rigante, #4)",David Gemmell,/book/show/1030384.Stormrider,512,0.012010238,4.18,Fantasy,FALSE,5079,"One glorious spark, one moment of Rigante rebellion has ignited a revolution and forged a legend. In the mountains of the north, the outlaw leader known as Ravenheart waits, knowing the forces of the blackhearted Moidart will come, led by the brutal ruler’s only son, Stormrider. Unaware that the fate of the world lies in their hands, sworn enemies Ravenheart and Stormrider will be forced to unite—and face the vengeance of an ancient evil.For immense armies of darkness are advancing on the highlanders, and it seems as if nothing will stop them. They crush their victims with ease, until only a few thousand men stand before them, with no help in sight. But these are not ordinary men they face. They are clansmen, and more than that, they are Rigante. . . ."
2532,253153,"The Last Dragonlord (Dragonlord, #1)",Joanne Bertin,/book/show/253153.The_Last_Dragonlord,471,0.041991195,4.01,Fantasy,FALSE,2953,"Dragonlord Linden Rathan, last-born of a race of immortal weredragons, has spent six hundred years alone, searching for his soultwin while his fellow Dragonlords watch over humanity's Five Kingdoms.When the Queen of Cassori dies mysteriously, Linden and the other Dragonlords are called upon to prevent civil war as two human claimants vie for the regency.As the battle for Cassori rule escalates, Linden becomes the target of the Fellowship, a secret society of true-humans who could actually destroy his immortal life.Then he meets a beautiful young ship captain named Maurynna who may be the only one who can help Linden bring Cassori back from the brink of chaos."
2533,81261,Claws of Chaos,Gav Thorpe,/book/show/81261.Claws_of_Chaos,288,0.027777778,3.46,Fantasy,FALSE,72,"The Slaves to Darkness trilogy is considered a must-read for every Warhammer 40,000 fan. In this first book in the trilogy, the powers of Chaos gather at the borders of the Empire, reaching out to corrupt the minds of the Old World's staunchest defenders."
2534,101612,"An Emperor for the Legion (The Videssos Cycle, #2)",Harry Turtledove,/book/show/101612.An_Emperor_for_the_Legion,322,0.017003188,3.91,Fantasy,FALSE,941,"Foul sorcery had slain the Emperor. Now the army of Videssos, betrayed by one man’s craven folly, fled in panic from the savage victors. But there was no panic in the Legion, mysteriously displaced from Gaul and Rome into this strange world of magic.Wearily, Tribune Marcus Scaurus led his men through the chaos and enemy hordes in search of winter quarters, to regroup and seek to join up with Thorisin Gavras, now rightful ruler of Videssos.But in Videssos the city, capital of the beleaguered realm, Ortaias Sphrantzes, whose cowardice had caused their defeat, now sat upon the throne. There, behind great walls that had always made the city impregnable to storm or siege, he ruled with the support of evil sorcery. Overthrowing him seemed impossible.Grimly, Marcus Scaurus began the long march through hostile country toward that seemingly hopeless attempt."
2535,6402375,Purple and Black,K.J. Parker,/book/show/6402375-purple-and-black,113,0.187845304,4.2,Fantasy,FALSE,362,"When his father, brothers and uncles wiped each other out in a murderous civil war, Nicephorus was forced to leave the University and become emperor.Seventy-seven emperors had met violent deaths over the past hundred years, most of them murdered by their own soldiers. Hardly surprising, then, that Nico should want to fill the major offices of state with the only people he knew he could trust, his oldest and closest friends.But there's danger on the northern frontier, and Nico daren't send a regular general up there with an army, for fear of a military coup. He turns to his best friend Phormio, who reluctantly takes the job.Military dispatches, written in the purple ink reserved exclusively for official business, are a miserable way for friends to keep in touch, at a time when they need each other most. But there's space in the document-tube for another sheet of paper."
2536,92803,"The Lost Swords: The Second Triad (Lost Swords, #4-6)",Fred Saberhagen,/book/show/92803.The_Lost_Swords,558,0.00265252,3.99,Fantasy,FALSE,1885,Contents:•The Fourth Book of Lost Swords: Farslayer's Story • (1989) • novel by Fred Saberhagen •The Fifth Book of Lost Swords: Coinspinner's Story • (1989) • novel by Fred Saberhagen •The Sixth Book of Lost Swords: Mindsword's Story • (1990) • novel by Fred Saberhagen
2537,150932,"The Demon and the City (Detective Inspector Chen, #2)",Liz Williams,/book/show/150932.The_Demon_and_the_City,256,0.079182631,3.78,Fantasy,FALSE,783,"The second Detective Inspector Chen novel (after Snake Agent) returns us to Singapore Three. A mysterious murder sends Chen and his demonic partner Zhu Irzh on the trail of a conspiracy between hell and one of the heavenly hosts.Skyhorse Publishing, under our Night Shade and Talos imprints, is proud to publish a broad range of titles for readers interested in science fiction (space opera, time travel, hard SF, alien invasion, near-future dystopia), fantasy (grimdark, sword and sorcery, contemporary urban fantasy, steampunk, alternative history), and horror (zombies, vampires, and the occult and supernatural), and much more. While not every title we publish becomes a New York Times bestseller, a national bestseller, or a Hugo or Nebula award-winner, we are committed to publishing quality books from a diverse group of authors."
2538,1961400,"Drenai Tales: Volume One (Drenai Tales, #1-3)",David Gemmell,/book/show/1961400.Drenai_Tales,757,0.010802469,4.43,Fantasy,FALSE,648,"An omnibus edition of some of David Gemmel's fantasy novels, Waylander, Legend, The King Beyond The Gate, plus a new previously unpublished short story, Druss The Legend."
2539,1130865,"The Children of Wrath (Renshai Chronicles, #3)",Mickey Zucker Reichert,/book/show/1130865.The_Children_of_Wrath,NA,0.00295858,3.92,Fantasy,FALSE,676,"In this final volume of The Renshai Chronicles, elves and mortals have reached a tentative peace. But the Pica Stone, which could prove the salvation of the elves, has been shattered, its shards spread throughout different plains. And even as Kevral and her companions face the challenges of these in their quest to recover the pieces, Colbey and Odin are starting a new war of the gods which will determine the fate of the mortal world!"
2540,10199908,"The Measure of the Magic (Legends of Shannara, #2)",Terry Brooks,/book/show/10199908-the-measure-of-the-magic,383,0.048039509,4.02,Fantasy,FALSE,6682,"For five hundred years, the survivors of the Great Wars lived peacefully in a valley sanctuary shielded by powerful magic from the blighted and dangerous outside world. But the enchanted barriers have crumbled, the borders have been breached by predators, and the threat of annihilation looms large once more. Sider Ament, bearer of the last black staff and its profound power, devoted his life to protecting the valley and its inhabitants—and, in his final moments, gave stewardship of the black staff to the young tracker Panterra Qu. Now the newly anointed Knight of the Word must take up the battle against evil wherever it threatens: from without, where an army of bloodthirsty trolls is massing for invasion; and from within, where the Elf king of Arborlon has been murdered, his daughter, Princess Phryne Amarantyne, stands accused, and a heinous conspiracy is poised to subjugate the kingdom. But even these will pale beside the most harrowing menace Panterra is destined to confront—a nameless, merciless figure who wanders the devastated land on a relentless mission: to claim the last black staff . . . and the life of he who wields it."
2541,1620912,"Infidel (The Lost Books, #2)",Ted Dekker,/book/show/1620912.Infidel,245,0.032868697,3.98,Fantasy,FALSE,5811,"From Chosen to Traitor?After being stretched to their limits, the four heroic young Forest Guard recruits Johnis, Silvie, Billos, and Darsal face new dangers on their mission to secure the seven lost Books of History.Celebrated as a hero, Johnis's world is shattered when he learns that his mother may not be dead as presumed but could be living as a slave to the Horde. Throwing caution to the wind, he rushes to her rescue.But this is precisely what the Horde has planned. Now he will face a choice between Silvie, whom he is quickly falling for, and his sworn duty to protect the Forest Dwellers. How can he save those he loves without betraying his own people?In the end, one will be revealed as the Infidel. And nothing will be the same for the remaining Chosen."""
2542,10572742,"Master of the Dance (The Queen's Blade, #5)",T.C. Southwell,/book/show/10572742-master-of-the-dance,0,0.026622296,4.31,Fantasy,FALSE,601,"Captured and condemned, the Queen’s Blade is forced to face his fate and fight a deadly duel with a Master of the Dance to survive. More treacherous Cotti princes must die and the Regent’s life is in danger. Blade’s legendary skills are tested to the extreme and his web of lies and deceit is challenged, but nothing touches the frozen heart and icy mind of a killer whose heart died long ago."
2543,34919,"The Talismans of Shannara (Heritage of Shannara, #4)",Terry Brooks,/book/show/34919.The_Talismans_of_Shannara,440,0.005132422,4.01,Fantasy,FALSE,35266,"Although some of the goals to keep Shannara safe had been met, the work of Walker Boh, Wren, and Par was not yet done. For The Shadowen still swarmed over the Four Lands, poisoning all with their dark magic. Each Shannaran had a special death waiting for him- at the hands of The Shadowen-unless Par could find a way to free them all with the Sword of Shannara."
2544,763175,Dreams: Part One (Dreams #1),Jayne Ann Krentz,/book/show/763175.Dreams,NA,0.028571429,3.91,Romance,FALSE,280,"The warrior died at her feet, his blood running out of the cave entrance and mingling with the waterfall. With his last breath he cursed the woman - told her that her spirit would remain chained in the cave forever until a child was created and born there...So goes the ancient legend of the Chained Lady and the curse that bound her throughout the ages - until destiny brings Diana Prentice and Colby Savagar together. Suddenly, they are both haunted by dreams that link past and present, while their waking hours are filled with danger. But it is only when Colby, Diana's modern-day warrior, learns to love can these dark forces be vanquished. Only then can Diana set the Chained Lady free."
2545,13555790,Beyond Sanctuary,Janet E. Morris,/book/show/13555790-beyond-sanctuary,357,0.021796917,3.9,Fantasy,FALSE,1881,"In Beyond Sanctuary, the immortal Tempus and his ancient cavalry squadron take the war between magic and the gods to the mages of Wizardwall. Tempus and his Sacred Band of Stepsons begin a series of new adventures that start in Sanctuary(R) but go far “beyond,” pitting some of Thieves World's(R) most canonical characters against unforgettable villains and their own frailties while souls hang in the balance. Love and war mix in a heady mix of ancient history and mythic fiction, love and hate, philosophy and ethos. Sacred Band pairs are forged in the crucible of the wizard wars: lovers and warriors win and lose as the hurly-burly of battle tests all loyalties. Some of Thieves' World's most popular characters stretch out and new characters are introduced in this fast-paced tale that's lyrical and lucid: the immortal Tempus and his sister; the allergic mageling Randal; the Froth Daughter Jihan, join the Sacred Band of Stepsons, fighting for freedom of the human spirit. Beyond Sanctuary marks the emergence of the Sacred Band series of novels, as well as the first authorized and independent Thieves' World® novel. Two iconic Thieves' World stories lead naturally into this trek into farther realms of body and mind, so new readers are well grounded. Although Beyond Sanctuary stands alone, it begins a major epic and is the first of the author's three “Beyond” novels. Janet Morris stretches out and plows new ground, exploring unknown realms with Tempus and his hand-picked band of paired fighters. Demons and warlocks, witches and fiends, enemies human and inhuman clash at every turn while allegiances fracture and reform. Ancient warfare becomes reality and gods take the field with their favorites. Passion, philosophy, and high adventure make a heady, vivid mix as armies use magic and gods use the weather to harry opposing forces. When the Sacred Band and its formidable female allies finally join with the local high-peaks bandits and the storm god of the armies to assault Wizardwall itself, anything can happen – and does. War and witchery abound in this mystical adventure of love and death Beyond Sanctuary."
2546,34908,"Here, There Be Dragons (Chronicles of the Imaginarium Geographica, #1)",James A. Owen,/book/show/34908.Here_There_Be_Dragons,326,0.097534301,3.86,Fantasy,FALSE,10058,"The Imaginarium Geographica""What is it?"" John asked.The little man blinked and arched an eyebrow.""It is the world, my boy,"" he said. ""All the world, in ink and blood, vellum and parchment, leather and hide. It is the world, and it is yours to save or lose."" An unusual murder brings together three strangers, John, Jack, and Charles, on a rainy night in London during the first World War. An eccentric little man called Bert tells them that they are now the caretakers of the Imaginarium Geographica -- an atlas of all the lands that have ever existed in myth and legend, fable and fairy tale. These lands, Bert claims, can be traveled to in his ship the Indigo Dragon, one of only seven vessels that is able to cross the Frontier between worlds into the Archipelago of Dreams.Pursued by strange and terrifying creatures, the companions flee London aboard the Dragonship. Traveling to the very realm of the imagination itself, they must learn to overcome their fears and trust in one another if they are to defeat the dark forces that threaten the destiny of two worlds.An extraordinary journey of myth, magic, and mystery, Here, There Be Dragons introduces James A. Owen as a formidable new talent."
2547,321357,"The Death of the Necromancer (Ile-Rien, #2)",Martha Wells,/book/show/321357.The_Death_of_the_Necromancer,544,0.087463557,4.06,Fantasy,FALSE,2058,"Nicholas Valiarde is a passionate, embittered nobleman with an enigmatic past. Consumed by thoughts of vengeance, he is consoled only by thoughts of the beautiful, dangerous Madeline. He is also the greatest thief in all of Ile-Rien... On the gas light streets of the city, he assumes the guise of a master criminal, stealing jewels from wealthy nobles to finance his quest for vengeance the murder of Count Montesq. Montesq orchestrated the wrongful execution of Nicholas's beloved godfather on false charges of necromancy--the art of divination through communion with spirits of the dead--a practice long outlawed in the kingdom of Ile-Rein.But now Nicholas's murderous mission is being interrupted by a series of eerie, unexplainable, even fatal events. Someone with tremendous magical powers is opposing him. Children vanish, corpses assume the visage of real people, mortal spells are cast, and traces of necromantic power that hasn't been used for centuries are found. And when a spiritualist unwittingly leads Nicholas to a decrepit mansion, the monstrous nature of his peril finally emerges in harrowing detail. Nicholas and his compatriots must destroy an ancient and awesome evil. Even the help of Ile-Rien's greatest sorcerer may not be enough, for Nicholas faces a woefully mismatched battle--and unthinkable horrors await the loser."
2548,386372,"Mort (Death, #1; Discworld, #4)",Terry Pratchett,/book/show/386372.Mort,243,1.92E-05,4.23,Fantasy,FALSE,155892,"Terry Pratchett's profoundly irreverent novels are consistent number one bestseller in England, where they have catapulted him into the highest echelons of parody next to Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.In this Discworld installment, Death comes to Mort with an offer he can't refuse -- especially since being, well, dead isn't compulsory. As Death's apprentice, he'll have free board and lodging, use of the company horse, and he won't need time off for family funerals. The position is everything Mort thought he'd ever wanted, until he discovers that this perfect job can be a killer on his love life."
2549,334643,"Abhorsen (Abhorsen, #3)",Garth Nix,/book/show/334643.Abhorsen,358,1.10E-05,4.29,Fantasy,TRUE,91236,"The Ninth was strong and fought with might But lone Orannis was put out of the light Broken in two and buried under hillForever to lie there, wishing us ill.So says the song. But Orannis, the Destroyer, is no longer buried under hill. It has been freed from its subterranean prison and now seeks to escape the silver hemispheres, the final barrier to the unleashing of its terrible powers.Only Lirael, newly come into her inheritance as the Abhorsen-in-Waiting, has any chance of stopping the Destroyer. She and her companions -- Sam, the Disreputable Dog, and Mogget -- have to take that chance. For the Destroyer is the enemy of all Life, and it must be stopped, though Lirael does not know how.To make matters worse, Sam's best friend, Nick, is helping the Destroyer, as are the necromancer Hedge and the Greater Dead Chlorr, and there has been no word from the Abhorsen Sabriel or King Touchstone.Everything depends upon Lirael. A heavy, perhaps even impossible burden for a young woman who just days ago was merely a Second Assistant Librarian. With only a vision from the Clayr to guide her, and the rather mixed help of her companions, Lirael must search in both Life and Death for some means to defeat the Destroyer.Before it is too late. . . ."
2550,18781871,"The Pillars of Sand (Echoes of Empire, #3)",Mark T. Barnes,/book/show/18781871-the-pillars-of-sand,488,0.117206983,4.26,Fantasy,FALSE,401,"The epic conclusion of the Echoes of Empire trilogy.Prophecy declared that corrupt politician Corajidin would rule the Shrianese Federation, even become its new Emperor—and sinister magic has helped him defy death in order to do it. But his victory is not assured, thanks to clashing rival factions that hinder any attempts to unify the nation. Though he has taken increasingly brutal measures to eliminate all obstacles in his path, the dark forces supporting him grow dangerously impatient. And the harder they press, the more drastic Corajidin’s actions become.Soon, only his most powerful adversaries will stand in his way: Indris, the peerless swordsman and sorcerer who has long fought to end the Federation’s bloody turmoil; and the warrior-poet Mari, Corajidin’s own daughter and the woman Indris loves. Fate has torn them apart, forcing them into terrifying personal trials. But if Indris can bring to bear the devastating knowledge of the Pillars of Sand, and Mari can rise up as a rebel leader, Corajidin’s enemies will rally—and the decisive battle for the soul and future of the Shrianese will begin.This epic tale of intrigue, love, and betrayal, painted in the blood of allies and enemies by Mark T. Barnes, concludes the Echo of Empire trilogy that began with The Garden of Stones and The Obsidian Heart."
2551,169881,"The Raven Ring (Lyra, #5)",Patricia C. Wrede,/book/show/169881.The_Raven_Ring,348,0.0662506,3.93,Fantasy,FALSE,2083,"The world of Lyra is the world of two moons which humans share with the folk of magic: the silvery people of the ancient Shee, the elusive forest-dwelling Wyrd, and the dread Shadow Born, whose evil seeps into men's hearts and the shadows of the world.In this Lyra adventure, a proud young mountain woman must leave her stronghold to travel to the city and accomplish a bitter task. Her mother, a soldier, died suddenly in the line of duty there, leaving behind the beautiful Raven Ring -- an ancient family heirloom that is much, much more than it seems.Retrieving her mother's ring is a simple matter -- but getting it home again will prove no easy task. For there are dark forces at work in Lyra...."
2552,19350065,"The Starbirth Assignment: Shifter (Starbirth, #1 part 1)",J.M. Johnson,/book/show/19350065-the-starbirth-assignment,NA,0.107526882,4.18,Science Fiction,FALSE,93,"Librarian's note: This edition's ASIN is in conflict with The Starbirth Assignment: Shifter.This book is out of print. For the full edition, including both part 1 and 2 of The Starbirth Assignment, see The Starbirth Assignment: Shifter.Lock Harford is exposed to an unknown drug as a teenager in South America. Its unique effects draw the attention of British intelligence, who undertake Lock’s development. He has the ability to move his body through a different dimension using the power of thought. His enhanced senses detect living beings as energy pulses, making him invaluable to military and intelligence organisations. They employ him to work alongside elite taskforces, taking passengers using teleportation, ‘Shifting’ in and lifting operatives out of hostile situations. Lock’s handlers are put on red alert when a similar drug, Starbirth, appears in the United States and Britain sold as an illegal 'high'. Distribution spreads across the world and the results of a Starbirth pandemic are feared as criminal and insane teleporters (Shifters) wreak havoc. Lock and a small unit of covert operatives are given the task of finding the source of Starbirth and shutting it down, but their efforts are hindered by corrupt, ruthless people with their own agendas. Lock is joined in his quest by the powerful, infuriating and immensely likeable Jimmy Mackenzie, a Special Air Service trooper whose life is changed forever by events out of their control.In this first book in the Starbirth series, Jackie Johnson develops a brutal mix of suspense, humanity, command and action with a subtle vein of humour that keeps the reader rooting for Harford’s team. These books are crafted to stay with the reader long after the story is finished, a rare ability in these days of bubble gum fiction, and Starbirth sits confidently alongside the best Sci-fi thrillers. Her ability to merge Sci-fi and Special Forces intrigue are second to none. In true Lock Harford style, she infiltrates this Man’s World with impressive success.The series continues in the third book, The Shifter Dimension."
2553,81264,Grudge Bearer,Gav Thorpe,/book/show/81264.Grudge_Bearer,250,0.063583815,3.67,Fantasy,FALSE,173,"After his father dies a coward's death on the battlefield, the new dwarf king is forced to fight to restore the honor of his family, in a Warhammer novel. Original."
2554,16484,The Lost Swords: Endgame,Fred Saberhagen,/book/show/16484.The_Lost_Swords,378,0.009195402,4.03,Fantasy,FALSE,435,Contents:•Wayfinder's Story • [Book of Lost Swords] • (1992) • novel by Fred Saberhagen •Shieldbreaker's Story • [Book of Lost Swords] • (1994) • novel by Fred Saberhagen
2555,429890,"Snake Agent (Detective Inspector Chen, #1)",Liz Williams,/book/show/429890.Snake_Agent,264,0.140756303,3.71,Fantasy,FALSE,1904,"Detective Inspector Chen is the Singapore Three police department's snake agent - the detective in charge of supernatural and mystical investigations. Chen has several problems: in addition to colleagues who don't trust him and his mystical ways, a patron goddess whom he has offended and a demonic wife who's tired of staying home alone, he's been paired with one of Hell's own vice officers, Seneschal Zhu Irzh, to investigate the illegal trade in souls. Political pressures both Earthly and otherworldly seek to block their investigations at every turn. As a plot involving both Singapore Three's industrial elite and Hell's own Ministry of Epidemics is revealed, it becomes apparent that the stakes are higher than anyone had previously suspected."
